time,direction,entry,sl,lot,pnl_bruto,costo,pnl_neto,tps_hit,sl_hit,result,capital
2026-03-24 16:09:00+00:00,LONG,70665.11976,70594.70952,10.0,469.4,100.0,369.4,1,True,BREAKEVEN,170552.24
2026-03-27 15:30:00+00:00,LONG,66423.49816,66359.27632,10.0,1844.84,100.0,1744.84,3,True,WIN,172297.08
2026-03-27 16:36:00+00:00,LONG,66173.64946,66087.32892,10.0,2479.64,100.0,2379.64,3,True,WIN,174676.72
2026-03-27 20:06:00+00:00,SHORT,66212.8615,66300.593,10.0,2295.46,100.0,2195.46,3,True,WIN,176872.19
2026-03-29 14:45:00+00:00,SHORT,66947.72708,67041.83416,10.0,2478.61,100.0,2378.61,3,False,WIN,179250.8
2026-03-29 17:12:00+00:00,SHORT,66707.19715,66771.4643,10.0,1621.43,100.0,1521.43,3,True,WIN,180772.22
2026-03-30 14:24:00+00:00,SHORT,67623.3121,67687.4742,10.0,-641.62,100.0,-741.62,0,True,LOSS,180030.6
2026-03-31 14:09:00+00:00,SHORT,66470.5255,66543.741,10.0,1878.48,100.0,1778.48,3,True,WIN,181809.08
2026-03-31 16:36:00+00:00,SHORT,67024.00323,67107.15646,10.0,514.35,100.0,414.35,1,True,BREAKEVEN,182223.43
2026-04-01 14:12:00+00:00,SHORT,68665.2289,68724.5778,10.0,1480.14,100.0,1380.14,3,True,WIN,183603.58
2026-04-01 20:03:00+00:00,SHORT,69083.75921,69177.94842,10.0,2480.97,100.0,2380.97,3,False,WIN,185984.54
2026-04-02 14:15:00+00:00,LONG,66157.67102,66102.13204,10.0,1595.41,100.0,1495.41,3,True,WIN,187479.96
2026-04-02 19:39:00+00:00,SHORT,67302.49981,67409.40962,10.0,2846.38,100.0,2746.38,3,True,WIN,190226.34
2026-04-03 14:42:00+00:00,SHORT,67042.32458,67098.70916,10.0,335.9,100.0,235.9,1,True,BREAKEVEN,190462.23
2026-04-03 17:27:00+00:00,SHORT,66992.09778,67083.85556,10.0,571.72,100.0,471.72,1,True,BREAKEVEN,190933.95
2026-04-03 20:18:00+00:00,LONG,66756.27141,66703.65282,10.0,1511.52,100.0,1411.52,3,False,WIN,192345.47
2026-04-04 14:00:00+00:00,SHORT,67228.82752,67296.35504,10.0,1005.46,100.0,905.46,2,True,WIN,193250.93
2026-04-04 19:27:00+00:00,SHORT,67465.74,67512.12,10.0,269.2,100.0,169.2,1,True,BREAKEVEN,193420.13
2026-04-04 21:45:00+00:00,LONG,67255.10825,67235.1965,10.0,571.98,100.0,471.98,3,True,WIN,193892.12
2026-04-05 18:30:00+00:00,SHORT,67717.58445,67877.4089,10.0,4366.41,100.0,4266.41,3,True,WIN,198158.52
2026-04-06 15:30:00+00:00,LONG,69366.4875,69309.665,10.0,947.04,100.0,847.04,2,True,WIN,199005.57
2026-04-06 17:00:00+00:00,SHORT,69621.75751,69699.00502,10.0,1994.3,100.0,1894.3,3,True,WIN,200899.87
2026-04-06 19:48:00+00:00,SHORT,70330.91366,70429.67732,10.0,2612.37,100.0,2512.37,3,False,WIN,203412.24
2026-04-06 21:24:00+00:00,SHORT,69904.93838,69996.04676,10.0,567.39,100.0,467.39,1,True,BREAKEVEN,203879.63
2026-04-07 15:54:00+00:00,SHORT,68551.422,68642.114,10.0,564.61,100.0,464.61,1,True,BREAKEVEN,204344.24
2026-04-08 15:57:00+00:00,SHORT,72168.00088,72277.73176,10.0,-1097.31,100.0,-1197.31,0,True,LOSS,203146.93
2026-04-08 18:33:00+00:00,SHORT,71337.85426,71455.06852,10.0,-1172.14,100.0,-1272.14,0,True,LOSS,201874.79
2026-04-08 20:36:00+00:00,SHORT,71899.11027,72007.75054,10.0,2896.09,100.0,2796.09,3,False,WIN,204670.88
2026-04-10 15:21:00+00:00,SHORT,72311.59213,72361.87426,10.0,1219.69,100.0,1119.69,3,True,WIN,205790.57
2026-04-10 17:03:00+00:00,SHORT,72550.55416,72665.64832,10.0,-1150.94,100.0,-1250.94,0,True,LOSS,204539.63
2026-04-10 18:24:00+00:00,SHORT,73272.74827,73373.36654,10.0,2665.65,100.0,2565.65,3,True,WIN,207105.28
2026-04-11 14:54:00+00:00,SHORT,72926.5874,72954.1348,10.0,-275.47,100.0,-375.47,0,True,LOSS,206729.8
2026-04-11 16:00:00+00:00,LONG,72798.46351,72761.71702,10.0,-367.46,100.0,-467.46,0,True,LOSS,206262.34
2026-04-11 19:15:00+00:00,SHORT,72958.76686,73012.68372,10.0,319.45,100.0,219.45,1,True,BREAKEVEN,206481.79
2026-04-11 21:30:00+00:00,SHORT,73321.59909,73377.71818,10.0,334.13,100.0,234.13,1,True,BREAKEVEN,206715.91
2026-04-12 17:42:00+00:00,LONG,70798.55439,70744.93878,10.0,-536.16,100.0,-636.16,0,True,LOSS,206079.76
2026-04-13 14:45:00+00:00,SHORT,71004.34017,71065.02034,10.0,891.34,100.0,791.34,2,True,WIN,206871.09
2026-04-13 19:18:00+00:00,SHORT,72189.89685,72286.0037,10.0,-961.07,100.0,-1061.07,0,True,LOSS,205810.02
2026-04-15 20:27:00+00:00,SHORT,74249.59366,74331.16732,10.0,2118.57,100.0,2018.57,3,True,WIN,207828.6
2026-04-16 15:09:00+00:00,SHORT,74855.74046,74961.15092,10.0,662.74,100.0,562.74,1,True,BREAKEVEN,208391.33
2026-04-16 16:54:00+00:00,LONG,73438.72835,73180.2767,10.0,1723.01,100.0,1623.01,1,True,BREAKEVEN,210014.34
2026-04-17 15:24:00+00:00,SHORT,75852.65604,75941.52208,10.0,552.44,100.0,452.44,1,True,BREAKEVEN,210466.79
2026-04-18 16:30:00+00:00,LONG,76019.08509,75974.58018,10.0,-445.05,100.0,-545.05,0,True,LOSS,209921.74
2026-04-18 18:51:00+00:00,LONG,76073.4856,76022.2212,10.0,341.76,100.0,241.76,1,True,BREAKEVEN,210163.5
2026-04-20 15:09:00+00:00,SHORT,75385.83668,75448.54336,10.0,-627.07,100.0,-727.07,0,True,LOSS,209436.43
2026-04-20 16:30:00+00:00,LONG,74929.97055,74840.4011,10.0,2572.97,100.0,2472.97,3,True,WIN,211909.4
2026-04-21 17:15:00+00:00,SHORT,76311.10636,76423.18272,10.0,707.18,100.0,607.18,1,True,BREAKEVEN,212516.58
2026-04-22 14:33:00+00:00,SHORT,78402.2304,78466.6408,10.0,1625.54,100.0,1525.54,3,True,WIN,214042.12
2026-04-22 16:30:00+00:00,SHORT,78612.08392,78702.60784,10.0,2375.68,100.0,2275.68,3,True,WIN,216317.8
2026-04-22 18:30:00+00:00,SHORT,79269.24263,79391.24526,10.0,773.35,100.0,673.35,1,True,BREAKEVEN,216991.15
2026-04-23 14:36:00+00:00,SHORT,77564.35483,77620.30966,10.0,-559.55,100.0,-659.55,0,True,LOSS,216331.6
2026-04-23 15:45:00+00:00,LONG,77544.72192,77485.34384,10.0,1705.69,100.0,1605.69,3,True,WIN,217937.3
2026-04-23 17:27:00+00:00,SHORT,77952.14857,78053.39714,10.0,634.99,100.0,534.99,1,True,BREAKEVEN,218472.29
2026-04-24 18:45:00+00:00,SHORT,78185.22694,78295.08388,10.0,2931.04,100.0,2831.04,3,False,WIN,221303.33
