entry_time,exit_time,direction,entry_price,exit_price,exit_reason,pnl_pct,pnl_pct_gross,cost_spread_pct,cost_slip_pct,cost_comm_pct,tp1_hit,bars_open
2026-03-18 12:20:00+00:00,2026-03-18 16:00:00+00:00,-1,45242.0,44699.17454389151,TP2,4.601390608592333,4.601390608592333,-0.0,-0.0,0.0,True,44
2026-03-18 12:30:00+00:00,2026-03-18 16:00:00+00:00,-1,45237.0,44699.17454389151,TP2,4.464398044421491,4.464398044421491,-0.0,-0.0,0.0,True,42
2026-03-18 12:40:00+00:00,2026-03-18 16:00:00+00:00,-1,45255.0,44680.638980909636,TP2,4.4709107340651215,4.4709107340651215,-0.0,-0.0,0.0,True,40
2026-03-25 10:10:00+00:00,2026-03-25 11:30:00+00:00,-1,43672.0,44139.475672327535,SL,-1.9999999999999998,-1.9999999999999998,-0.0,-0.0,0.0,False,16
2026-03-25 11:40:00+00:00,2026-03-25 15:40:00+00:00,-1,44035.0,43983.0,TIME,0.22288733031502483,0.22288733031502483,-0.0,-0.0,0.0,False,48
2026-03-25 11:55:00+00:00,2026-03-25 15:55:00+00:00,-1,43972.0,44042.0,TIME,-0.2643487250346939,-0.2643487250346939,-0.0,-0.0,0.0,False,48
2026-03-25 12:00:00+00:00,2026-03-25 16:00:00+00:00,-1,44022.0,44133.0,TIME,-0.4628823966221855,-0.4628823966221855,-0.0,-0.0,0.0,False,48
2026-03-30 14:35:00+00:00,2026-03-30 18:35:00+00:00,-1,43642.0,43847.0,TIME,-0.9499009887434798,-0.9499009887434798,-0.0,-0.0,0.0,False,48
2026-03-31 14:20:00+00:00,2026-03-31 18:20:00+00:00,-1,44241.0,44380.0,TIME,-0.6103587937034061,-0.6103587937034061,-0.0,-0.0,0.0,False,48
2026-04-07 18:20:00+00:00,2026-04-07 20:00:00+00:00,1,45312.0,45658.0,SESSION,1.4807522660203414,1.4807522660203414,-0.0,-0.0,0.0,False,19
2026-04-07 18:25:00+00:00,2026-04-07 20:00:00+00:00,1,45310.0,45658.0,SESSION,1.4957126255336792,1.4957126255336792,-0.0,-0.0,0.0,False,18
2026-04-13 10:15:00+00:00,2026-04-13 14:15:00+00:00,1,47245.0,47227.0,TIME,-0.1224021456295399,-0.1224021456295399,-0.0,-0.0,0.0,False,48
2026-04-13 10:20:00+00:00,2026-04-13 14:20:00+00:00,1,47259.0,47209.0,TIME,-0.3245567862429786,-0.3245567862429786,-0.0,-0.0,0.0,False,48
2026-04-13 10:30:00+00:00,2026-04-13 14:30:00+00:00,1,47261.0,47178.0,TIME,-0.5352896275388801,-0.5352896275388801,-0.0,-0.0,0.0,False,48
2026-04-13 10:35:00+00:00,2026-04-13 14:35:00+00:00,1,47216.0,47149.0,TIME,-0.42677066257365587,-0.42677066257365587,-0.0,-0.0,0.0,False,48
